person_id,household_id,pernum,traveldate_start,traveldate_end,hh_is_complete,numdayscomplete,num_trips,surveyable,is_participant,proxy_parent,proxy,relationship,age,gender,sexuality,race_afam,race_aiak,race_asian,race_hapi,race_white,race_other,race_noanswer,race_other_specify,race_category,ethnicity_1,ethnicity_2,ethnicity_3,ethnicity_4,ethnicity_997,ethnicity_999,ethnicity_other,employment,workplace,jobs_count,commute_freq,work_mode,commute_dur,telecommute_freq,hours_work,office_available,industry,industry_other,commute_subsidy_1,commute_subsidy_2,commute_subsidy_3,commute_subsidy_4,commute_subsidy_5,commute_subsidy_6,commute_subsidy_7,commute_subsidy_996,commute_subsidy_998,commute_subsidy_use_1,commute_subsidy_use_2,commute_subsidy_use_3,commute_subsidy_use_4,commute_subsidy_use_5,commute_subsidy_use_6,commute_subsidy_use_7,commute_subsidy_use_996,work_in_region,work_rgcname,work_county,work_jurisdiction,work_tract20,education,adult_student,schooltype,school_mode_typical,school_freq,remote_class_freq,school_in_region,school_rgcname,school_county,school_jurisdiction,school_tract20,second_home,second_home_in_region,license,vehicleused,ev_typical_charge_1,ev_typical_charge_2,ev_typical_charge_3,ev_typical_charge_4,ev_typical_charge_5,ev_typical_charge_6,ev_typical_charge_997,share_1,share_2,share_3,share_4,share_5,share_996,transit_freq,transit_pass,tnc_freq,carshare_freq,bike_freq,walk_freq,disability_person,mobility_aides,person_pct_trips_flagged,num_no_flag_days,participate,survey_year,person_weight,ObjectId,GlobalID
1714596602,17145966,2,,,,,4,,,,Another person responded with the participant present (rSurvey only),Roommate/Friend,25-34 years,Male,,Not Selected,Not Selected,Not Selected,Not Selected,Selected,Not Selected,Not Selected,,Hispanic,,,,,,,,"Employed full time (35+ hours/week, paid)",Usually the same location (outside home),1 job,5 days a week,"Walk, jog, or wheelchair",Less than a year,A few times per month,41–50 hours,,,,,,,,,,,,,,,,,,,,,,Seattle Downtown,King County,Seattle,53033008102,Graduate/post-graduate degree,"No, not a student",,,,,,,,N/A,,,,"Yes, has an intermediate or unrestricted license",,,,,,,,,,,,,,,1-3 times in the past 30 days,,"I do this, but not in the past 30 days","I do this, but not in the past 30 days",,,,,,,,2017,52.3535886559721,5556,24ee73dc-e80d-4a39-b694-ccecc28aae25
1714810201,17148102,1,,,,,6,,,,Respondent answered themselves,Self,35-44 years,Male,,Not Selected,Not Selected,Not Selected,Not Selected,Selected,Not Selected,Not Selected,,White non-Hispanic,,,,,,,,Self-employed,At home (telecommute or self-employed with home office),1 job,,,,,21–30 hours,,,,,,,,,,,,,,,,,,,,,,,,Unknown,,Graduate/post-graduate degree,"No, not a student",,,,,,,,N/A,,,,"Yes, has an intermediate or unrestricted license",Household vehicle 2,,,,,,,,,,,,,,1-3 times in the past 30 days,,I never do this,1-3 times in the past 30 days,,,,,,,,2017,24.1601805035723,5557,37237d91-f69e-4c0d-965e-e70e9c64c392
1714864901,17148649,1,,,,,5,,,,Respondent answered themselves,Self,25-34 years,Female,,Not Selected,Not Selected,Not Selected,Not Selected,Not Selected,Selected,Not Selected,,Some Other Race non-Hispanic,,,,,,,,"Employed part time (fewer than 35 hours/week, paid)",Workplace regularly varies (different offices or jobsites),1 job,5 days a week,Drive alone,,Never,21–30 hours,,,,,,,,,,,,,,,,,,,,,,,,Unknown,,Bachelor degree,"No, not a student",,,,,,,,N/A,,,,"Yes, has an intermediate or unrestricted license",Household vehicle 1,,,,,,,,,,,,,,1-3 times in the past 30 days,,1-3 times in the past 30 days,"I do this, but not in the past 30 days",,,,,,,,2017,48.4821031330589,5558,10613e51-e995-4f38-8a27-cba1b718d437
1714598901,17145989,1,,,,,0,,,,Respondent answered themselves,Self,65-74 years,Male,,Not Selected,Not Selected,Not Selected,Not Selected,Not Selected,Selected,Not Selected,,Some Other Race non-Hispanic,,,,,,,,Retired,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Unknown,,Graduate/post-graduate degree,"No, not a student",,,,,,,,N/A,,,,"Yes, has an intermediate or unrestricted license",Household vehicle 1,,,,,,,,,,,,,,1 day a week,,"I do this, but not in the past 30 days","I do this, but not in the past 30 days",,,,,,,,2017,612.642843462535,5559,1be79d9f-21c1-4f52-ad89-0579cb0cfddf
1714810202,17148102,2,,,,,4,,,,Another person responded with the participant present (rSurvey only),Spouse or partner,35-44 years,Female,,Not Selected,Not Selected,Not Selected,Not Selected,Selected,Not Selected,Not Selected,,White non-Hispanic,,,,,,,,"Employed full time (35+ hours/week, paid)",Usually the same location (outside home),1 job,4 days a week,Drive alone,Between 5 and 10 years,Less than monthly,41–50 hours,,,,,,,,,,,,,,,,,,,,,,,King County,Seattle,53033010001,Graduate/post-graduate degree,Full-time student,"College, graduate, or professional school",,3 days per week,,,,Fairfield County,N/A,,,,"Yes, has an intermediate or unrestricted license",Household vehicle 1,,,,,,,,,,,,,,1-3 times in the past 30 days,,I never do this,I never do this,,,,,,,,2017,24.1601805035723,5560,9c1e38f1-0868-41b2-a9ee-d222b8743171
1714868201,17148682,1,,,,,38,,,No,Respondent answered themselves,Self,65-74 years,Female,,Not Selected,Not Selected,Not Selected,Not Selected,Selected,Not Selected,Not Selected,,White non-Hispanic,,,,,,,,Retired,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Unknown,,Bachelor degree,"No, not a student",,,,,,,,N/A,,,,"Yes, has an intermediate or unrestricted license",Household vehicle 3,,,,,,,,,,,,,,1-3 times in the past 30 days,,"I do this, but not in the past 30 days",I never do this,,,,,,,,2017,659.831790610683,5561,5513bbd1-7819-458e-919a-5f66baaaeaa5
1714810203,17148102,3,,,,,2,,,,Another person responded without the participant present (rSurvey only),Son or daughter (or child in-law),Under 5 years old,Male,,,,,,,,,,Child,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Unknown,,,,Daycare,,,,,,,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2017,24.1601805035723,5562,4c14939f-e57d-426f-be92-aea2ed7f96fc
1714607401,17146074,1,,,,,31,,,No,Respondent answered themselves,Self,45-54 years,Female,,Not Selected,Not Selected,Selected,Not Selected,Not Selected,Not Selected,Not Selected,,AANHPI non-Hispanic,,,,,,,,"Employed full time (35+ hours/week, paid)",Usually the same location (outside home),1 job,5 days a week,"Urban rail (Link light rail, monorail)",Less than a year,Less than monthly,31-40 hours,,,,,,,,,,,,,,,,,,,,,,,King County,Tukwila,53033026300,Bachelor degree,"No, not a student",,,,,,,,N/A,,,,"No, does not have a license or permit",,,,,,,,,,,,,,,6-7 days a week,,I never do this,I never do this,,,,,,,,2017,15.6032041273278,5563,33972e18-2807-40bd-9a5e-61db932dfc86
1714868202,17148682,2,,,,,34,,,No,Respondent answered themselves,Spouse or partner,65-74 years,Male,,Not Selected,Not Selected,Not Selected,Not Selected,Selected,Not Selected,Not Selected,,White non-Hispanic,,,,,,,,Retired,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Unknown,,Some college,"No, not a student",,,,,,,,N/A,,,,"Yes, has an intermediate or unrestricted license",Household vehicle 2,,,,,,,,,,,,,,I never do this,,I never do this,I never do this,,,,,,,,2017,659.831790610683,5564,123d08cf-6f91-49a6-9d08-51cbc64fe742
1714815501,17148155,1,,,,,2,,,,Respondent answered themselves,Self,25-34 years,Female,,Not Selected,Not Selected,Not Selected,Not Selected,Selected,Not Selected,Not Selected,,White non-Hispanic,,,,,,,,"Employed full time (35+ hours/week, paid)",Usually the same location (outside home),1 job,5 days a week,Drive alone,Between 1 and 2 years,Never,41–50 hours,,,,,,,,,,,,,,,,,,,,,,,King County,Seattle,53033006600,Bachelor degree,"No, not a student",,,,,,,,N/A,,,,"Yes, has an intermediate or unrestricted license",Household vehicle 1,,,,,,,,,,,,,,"I do this, but not in the past 30 days",,1-3 times in the past 30 days,I never do this,,,,,,,,2017,544.54816763837,5565,821394bd-5b84-4724-adef-cae68d9d611a
1714607601,17146076,1,,,,,2,,,,Respondent answered themselves,Self,45-54 years,Male,,Not Selected,Not Selected,Not Selected,Not Selected,Selected,Not Selected,Not Selected,,White non-Hispanic,,,,,,,,"Employed full time (35+ hours/week, paid)",Usually the same location (outside home),1 job,5 days a week,Bus (public transit),Between 3 and 5 years,5 days a week,31-40 hours,,,,,,,,,,,,,,,,,,,,,,,King County,Seattle,53033009500,High school graduate,"No, not a student",,,,,,,,N/A,,,,"No, does not have a license or permit",,,,,,,,,,,,,,,5 days a week,,I never do this,I never do this,,,,,,,,2017,27.5319742156238,5566,cd639091-bcfc-4e6f-a7cb-2f5b8a4ee3d4
1714869601,17148696,1,,,,,4,,,,Respondent answered themselves,Self,35-44 years,Male,,Not Selected,Not Selected,Not Selected,Not Selected,Selected,Not Selected,Not Selected,,White non-Hispanic,,,,,,,,Self-employed,At home (telecommute or self-employed with home office),1 job,,,,,41–50 hours,,,,,,,,,,,,,,,,,,,,,,,,Unknown,,Bachelor degree,"No, not a student",,,,,,,,N/A,,,,"Yes, has an intermediate or unrestricted license",Household vehicle 1,,,,,,,,,,,,,,2-4 days a week,,1 day a week,1-3 times in the past 30 days,,,,,,,,2017,45.7106098727098,5567,dd03fa83-e53e-4f88-b240-3d3c5eb585ef
1714815502,17148155,2,,,,,4,,,,Another person responded without the participant present (rSurvey only),Spouse or partner,25-34 years,Male,,Not Selected,Not Selected,Not Selected,Not Selected,Selected,Not Selected,Not Selected,,White non-Hispanic,,,,,,,,"Employed full time (35+ hours/week, paid)",Usually the same location (outside home),1 job,5 days a week,Drive alone,Between 3 and 5 years,Never,41–50 hours,,,,,,,,,,,,,,,,,,,,,,,King County,Bellevue,53033023401,Bachelor degree,"No, not a student",,,,,,,,N/A,,,,"Yes, has an intermediate or unrestricted license",Household vehicle 2,,,,,,,,,,,,,,I never do this,,I never do this,I never do this,,,,,,,,2017,544.54816763837,5568,a6daf03b-3612-4b8f-b8c8-5f115ee04efc
1714607602,17146076,2,,,,,2,,,,Respondent answered themselves,Spouse or partner,35-44 years,Male,,Not Selected,Not Selected,Not Selected,Not Selected,Selected,Not Selected,Not Selected,,White non-Hispanic,,,,,,,,"Employed full time (35+ hours/week, paid)",Usually the same location (outside home),1 job,5 days a week,Drive alone,Between 10 and 20 years,A few times per month,41–50 hours,,,,,,,,,,,,,,,,,,,,,,,King County,Shoreline,53033021100,Some college,"No, not a student",,,,,,,,N/A,,,,"Yes, has an intermediate or unrestricted license",Household vehicle 1,,,,,,,,,,,,,,I never do this,,1-3 times in the past 30 days,I never do this,,,,,,,,2017,27.5319742156238,5569,4ef0aae0-ab61-4c10-90ba-26f673c0d52d
1714869801,17148698,1,,,,,3,,,,Respondent answered themselves,Self,65-74 years,Female,,Selected,Not Selected,Not Selected,Not Selected,Not Selected,Not Selected,Not Selected,,Black or African American non-Hispanic,,,,,,,,Retired,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Unknown,,Some college,"No, not a student",,,,,,,,N/A,,,,"Yes, has an intermediate or unrestricted license",Household vehicle 1,,,,,,,,,,,,,,"I do this, but not in the past 30 days",,"I do this, but not in the past 30 days",I never do this,,,,,,,,2017,211.695798624194,5570,2749bf4f-de73-42bb-ae3d-475823214d71
1714818101,17148181,1,,,,,13,,,No,Respondent answered themselves,Self,35-44 years,Male,,Not Selected,Not Selected,Not Selected,Not Selected,Selected,Not Selected,Not Selected,,White non-Hispanic,,,,,,,,"Employed part time (fewer than 35 hours/week, paid)",Usually the same location (outside home),1 job,3 days a week,Bus (public transit),Less than a year,Never,11–20 hours,,,,,,,,,,,,,,,,,,,,,,Seattle Downtown,King County,Seattle,53033008101,Bachelor degree,"No, not a student",,,,,,,,N/A,,,,"Yes, has an intermediate or unrestricted license",,,,,,,,,,,,,,,5 days a week,,1-3 times in the past 30 days,I never do this,,,,,,,,2017,8.24806383148985,5571,551c68f3-cad2-4861-878c-42c3c7cde503
1714874401,17148744,1,,,,,13,,,,Respondent answered themselves,Self,25-34 years,Female,,Not Selected,Not Selected,Not Selected,Not Selected,Selected,Not Selected,Not Selected,,White non-Hispanic,,,,,,,,"Employed full time (35+ hours/week, paid)",Usually the same location (outside home),1 job,4 days a week,Bus (public transit),Less than a year,Less than monthly,31-40 hours,,,,,,,,,,,,,,,,,,,,,,Seattle First Hill/Capitol Hill,King County,Seattle,53033008600,Graduate/post-graduate degree,Part-time student,"College, graduate, or professional school",,"Never, only take online classes",,,,,N/A,,,,"Yes, has an intermediate or unrestricted license",Household vehicle 1,,,,,,,,,,,,,,6-7 days a week,,1-3 times in the past 30 days,I never do this,,,,,,,,2017,17.1823666509313,5572,8f463822-5adc-4992-a5db-17b881f5db41
1714818501,17148185,1,,,,,4,,,,Respondent answered themselves,Self,25-34 years,Male,,Not Selected,Not Selected,Not Selected,Not Selected,Selected,Not Selected,Not Selected,,White non-Hispanic,,,,,,,,"Employed part time (fewer than 35 hours/week, paid)",Usually the same location (outside home),1 job,3 days a week,Bus (public transit),Between 2 and 3 years,Never,11–20 hours,,,,,,,,,,,,,,,,,,,,,,Seattle University Community,King County,Seattle,53033005303,Graduate/post-graduate degree,Full-time student,"College, graduate, or professional school",,3 days per week,,,Seattle University Community,King County,Seattle,53033005303,,,"Yes, has an intermediate or unrestricted license",Household vehicle 1,,,,,,,,,,,,,,2-4 days a week,,"I do this, but not in the past 30 days",I never do this,,,,,,,,2017,25.0043869682637,5573,f459c1cd-e88e-4710-a2e2-c82c5fcb425d
1714874402,17148744,2,,,,,3,,,,Another person responded without the participant present (rSurvey only),Spouse or partner,25-34 years,Male,,Not Selected,Not Selected,Not Selected,Not Selected,Selected,Not Selected,Not Selected,,White non-Hispanic,,,,,,,,"Employed full time (35+ hours/week, paid)",Usually the same location (outside home),1 job,3 days a week,Bus (public transit),Less than a year,2 days a week,31-40 hours,,,,,,,,,,,,,,,,,,,,,,Seattle Downtown,King County,Seattle,53033008500,Bachelor degree,"No, not a student",,,,,,,,N/A,,,,"Yes, has an intermediate or unrestricted license",Household vehicle 2,,,,,,,,,,,,,,6-7 days a week,,"I do this, but not in the past 30 days",I never do this,,,,,,,,2017,17.1823666509313,5574,e9d616f7-f01f-4edb-9ac6-5115cd8ba08e
1714818502,17148185,2,,,,,4,,,,Another person responded with the participant present (rSurvey only),Spouse or partner,25-34 years,Female,,Not Selected,Not Selected,Not Selected,Not Selected,Selected,Not Selected,Not Selected,,White non-Hispanic,,,,,,,,"Employed full time (35+ hours/week, paid)",Workplace regularly varies (different offices or jobsites),1 job,5 days a week,Carpool ONLY with other household members,,Less than monthly,41–50 hours,,,,,,,,,,,,,,,,,,,,,,,,Unknown,,Bachelor degree,Part-time student,"College, graduate, or professional school",,1 day per week,,,Bellevue,King County,Bellevue,53033023807,,,"Yes, has an intermediate or unrestricted license",Household vehicle 2,,,,,,,,,,,,,,1-3 times in the past 30 days,,"I do this, but not in the past 30 days",I never do this,,,,,,,,2017,25.0043869682637,5575,1d7ca403-f2cb-48e7-8d32-50feaecea50b
1714611001,17146110,1,,,,,55,,,Yes,Respondent answered themselves,Self,35-44 years,Male,,Not Selected,Not Selected,Not Selected,Not Selected,Selected,Not Selected,Not Selected,,White non-Hispanic,,,,,,,,"Employed full time (35+ hours/week, paid)",Usually the same location (outside home),1 job,5 days a week,Bicycle or e-bike,Between 10 and 20 years,Never,31-40 hours,,,,,,,,,,,,,,,,,,,,,,Tacoma Downtown,Pierce County,Tacoma,53053061501,High school graduate,"No, not a student",,,,,,,,N/A,,,,"Yes, has an intermediate or unrestricted license",Household vehicle 1,,,,,,,,,,,,,,"I do this, but not in the past 30 days",,I never do this,I never do this,,,,,,,,2017,640.25220239891,5576,4cbdfa84-cf7e-42c7-a7d9-ce99585c38aa
1714879201,17148792,1,,,,,4,,,,Respondent answered themselves,Self,25-34 years,Male,,Not Selected,Not Selected,Not Selected,Not Selected,Selected,Not Selected,Not Selected,,White non-Hispanic,,,,,,,,"Employed full time (35+ hours/week, paid)",Usually the same location (outside home),1 job,5 days a week,"Walk, jog, or wheelchair",Between 2 and 3 years,Never,31-40 hours,,,,,,,,,,,,,,,,,,,,,,Seattle University Community,King County,Seattle,53033005303,Bachelor degree,"No, not a student",,,,,,,,N/A,,,,"Yes, has an intermediate or unrestricted license",Household vehicle 1,,,,,,,,,,,,,,"I do this, but not in the past 30 days",,"I do this, but not in the past 30 days","I do this, but not in the past 30 days",,,,,,,,2017,4.66008167506425,5577,0d2bcc90-6702-4872-843d-f1b5f7970337
1714820101,17148201,1,,,,,4,,,,Respondent answered themselves,Self,65-74 years,Female,,Not Selected,Not Selected,Not Selected,Not Selected,Selected,Not Selected,Not Selected,,White non-Hispanic,,,,,,,,"Employed part time (fewer than 35 hours/week, paid)",Usually the same location (outside home),1 job,5 days a week,"Walk, jog, or wheelchair",Between 3 and 5 years,Never,21–30 hours,,,,,,,,,,,,,,,,,,,,,,,King County,Seattle,53033000102,Graduate/post-graduate degree,"No, not a student",,,,,,,,N/A,,,,"Yes, has an intermediate or unrestricted license",Household vehicle 1,,,,,,,,,,,,,,1-3 times in the past 30 days,,I never do this,I never do this,,,,,,,,2017,4.25386163422656,5578,c1fdfe0c-b5df-4c37-9bbe-24707a777588
1714611002,17146110,2,,,,,48,,,No,Respondent answered themselves,Spouse or partner,45-54 years,Female,,Not Selected,Not Selected,Not Selected,Not Selected,Selected,Not Selected,Not Selected,,White non-Hispanic,,,,,,,,"Employed part time (fewer than 35 hours/week, paid)",Usually the same location (outside home),1 job,4 days a week,Drive alone,Between 5 and 10 years,Never,31-40 hours,,,,,,,,,,,,,,,,,,,,,,Tacoma Downtown,Pierce County,Tacoma,53053061601,Bachelor degree,"No, not a student",,,,,,,,N/A,,,,"Yes, has an intermediate or unrestricted license",Household vehicle 2,,,,,,,,,,,,,,"I do this, but not in the past 30 days",,I never do this,I never do this,,,,,,,,2017,640.25220239891,5579,b80772ee-4eb9-4bc0-832d-4ddbb317b596
1714879301,17148793,1,,,,,3,,,,Respondent answered themselves,Self,65-74 years,Female,,Not Selected,Not Selected,Not Selected,Not Selected,Selected,Not Selected,Not Selected,,White non-Hispanic,,,,,,,,Retired,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Unknown,,Some college,"No, not a student",,,,,,,,N/A,,,,"Yes, has an intermediate or unrestricted license",Household vehicle 1,,,,,,,,,,,,,,1-3 times in the past 30 days,,I never do this,I never do this,,,,,,,,2017,607.241633521389,5580,044494c8-6bba-423d-8327-8fea7178c850
1714820801,17148208,1,,,,,2,,,,Respondent answered themselves,Self,35-44 years,Prefer not to answer,,Not Selected,Not Selected,Not Selected,Not Selected,Not Selected,Not Selected,Selected,,Missing/No response,,,,,,,,"Employed full time (35+ hours/week, paid)",Usually the same location (outside home),1 job,5 days a week,Bicycle or e-bike,Between 1 and 2 years,A few times per month,41–50 hours,,,,,,,,,,,,,,,,,,,,,,,King County,Seattle,53033004902,Bachelor degree,"No, not a student",,,,,,,,N/A,,,,"Yes, has an intermediate or unrestricted license",Household vehicle 1,,,,,,,,,,,,,,1-3 times in the past 30 days,,1 day a week,I never do this,,,,,,,,2017,27.957055675982,5581,ea1fb2fa-d23e-4035-83fc-2cce61d075e3
1714611003,17146110,3,,,,,27,,,No,Another person responded without the participant present (rSurvey only),Son or daughter (or child in-law),5-11 years,Male,,,,,,,,,,Child,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Unknown,,,,K-12 public school,,5 days per week,,,,Pierce County,Tacoma,53053060400,,,,,,,,,,,,,,,,,,"I do this, but not in the past 30 days",,,,,,,,,,,2017,640.25220239891,5582,70fc85dd-b863-4406-b687-71deb59a7fa5
1714879701,17148797,1,,,,,10,,,No,Respondent answered themselves,Self,35-44 years,Male,,Not Selected,Not Selected,Not Selected,Not Selected,Selected,Not Selected,Not Selected,,White non-Hispanic,,,,,,,,"Employed full time (35+ hours/week, paid)",Usually the same location (outside home),1 job,3 days a week,Drive alone,Between 2 and 3 years,2 days a week,41–50 hours,,,,,,,,,,,,,,,,,,,,,,Seattle Downtown,King County,Seattle,53033009300,Some college,"No, not a student",,,,,,,,N/A,,,,"Yes, has an intermediate or unrestricted license",Household vehicle 1,,,,,,,,,,,,,,1-3 times in the past 30 days,,1-3 times in the past 30 days,I never do this,,,,,,,,2017,7047.39846011207,5583,db663ae7-b6a6-4e88-a632-a163041cf3d0
1714611004,17146110,4,,,,,34,,,No,Another person responded without the participant present (rSurvey only),Son or daughter (or child in-law),5-11 years,Male,,,,,,,,,,Child,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Unknown,,,,K-12 public school,,5 days per week,,,,Pierce County,Tacoma,53053060400,,,,,,,,,,,,,,,,,,"I do this, but not in the past 30 days",,,,,,,,,,,2017,640.25220239891,5584,8e42b5d6-973d-4e5c-85d3-c5f0aad96ab6
1714879702,17148797,2,,,,,2,,,No,Respondent answered themselves,Spouse or partner,35-44 years,Female,,Not Selected,Not Selected,Not Selected,Not Selected,Selected,Not Selected,Not Selected,,White non-Hispanic,,,,,,,,Homemaker,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Unknown,,Some college,"No, not a student",,,,,,,,N/A,,,,"Yes, has an intermediate or unrestricted license",Household vehicle 1,,,,,,,,,,,,,,"I do this, but not in the past 30 days",,"I do this, but not in the past 30 days",I never do this,,,,,,,,2017,7047.39846011207,5585,ded978c6-c2bc-440a-adec-8a036115d2c3
1714612501,17146125,1,,,,,4,,,,Respondent answered themselves,Self,55-64 years,Female,,Not Selected,Not Selected,Selected,Not Selected,Not Selected,Not Selected,Not Selected,,AANHPI non-Hispanic,,,,,,,,"Employed full time (35+ hours/week, paid)",Usually the same location (outside home),1 job,5 days a week,Drive alone,Between 2 and 3 years,Never,41–50 hours,,,,,,,,,,,,,,,,,,,,,,Seattle Downtown,King County,Seattle,53033008500,Bachelor degree,"No, not a student",,,,,,,,N/A,,,,"Yes, has an intermediate or unrestricted license",Household vehicle 1,,,,,,,,,,,,,,I never do this,,I never do this,I never do this,,,,,,,,2017,24.1186294667545,5586,66fd72b1-1457-4035-9bf2-bf4cc9796061
1714880001,17148800,1,,,,,4,,,,Respondent answered themselves,Self,25-34 years,Male,,Not Selected,Not Selected,Selected,Not Selected,Not Selected,Not Selected,Not Selected,,AANHPI non-Hispanic,,,,,,,,"Employed full time (35+ hours/week, paid)",Usually the same location (outside home),1 job,5 days a week,Bus (public transit),Between 1 and 2 years,A few times per month,41–50 hours,,,,,,,,,,,,,,,,,,,,,,Seattle Uptown,King County,Seattle,53033006702,Bachelor degree,"No, not a student",,,,,,,,N/A,,,,"Yes, has an intermediate or unrestricted license",Household vehicle 1,,,,,,,,,,,,,,5 days a week,,1 day a week,I never do this,,,,,,,,2017,4.95463186029137,5587,7f5ad07e-cb70-4bd5-9a03-7265170018cd
1714612901,17146129,1,,,,,4,,,,Respondent answered themselves,Self,25-34 years,Male,,Not Selected,Not Selected,Selected,Not Selected,Not Selected,Not Selected,Not Selected,,AANHPI non-Hispanic,,,,,,,,"Employed full time (35+ hours/week, paid)",At home (telecommute or self-employed with home office),1 job,,,,,31-40 hours,,,,,,,,,,,,,,,,,,,,,,,,Unknown,,Graduate/post-graduate degree,"No, not a student",,,,,,,,N/A,,,,"Yes, has an intermediate or unrestricted license",Household vehicle 2,,,,,,,,,,,,,,1-3 times in the past 30 days,,1-3 times in the past 30 days,I never do this,,,,,,,,2017,19.3379673867848,5588,beb15c57-3c59-4794-9681-f07e2666d167
1714880002,17148800,2,,,,,4,,,,Respondent answered themselves,Roommate/Friend,25-34 years,Male,,Not Selected,Not Selected,Selected,Not Selected,Not Selected,Not Selected,Not Selected,,AANHPI non-Hispanic,,,,,,,,"Employed full time (35+ hours/week, paid)",Usually the same location (outside home),1 job,5 days a week,Bus (public transit),Less than a year,Never,41–50 hours,,,,,,,,,,,,,,,,,,,,,,Seattle Uptown,King County,Seattle,53033006702,Graduate/post-graduate degree,"No, not a student",,,,,,,,N/A,,,,"Yes, has an intermediate or unrestricted license",Household vehicle 1,,,,,,,,,,,,,,5 days a week,,"I do this, but not in the past 30 days","I do this, but not in the past 30 days",,,,,,,,2017,4.95463186029137,5589,355eab61-2cce-4f9e-a05a-b19f6350272d
1714612902,17146129,2,,,,,2,,,,Another person responded with the participant present (rSurvey only),Spouse or partner,25-34 years,Female,,Not Selected,Not Selected,Selected,Not Selected,Not Selected,Not Selected,Not Selected,,AANHPI non-Hispanic,,,,,,,,"Employed full time (35+ hours/week, paid)",Usually the same location (outside home),1 job,5 days a week,Drive alone,Less than a year,Less than monthly,31-40 hours,,,,,,,,,,,,,,,,,,,,,,Tukwila,King County,Tukwila,53033026200,Graduate/post-graduate degree,"No, not a student",,,,,,,,N/A,,,,"Yes, has an intermediate or unrestricted license",Household vehicle 1,,,,,,,,,,,,,,"I do this, but not in the past 30 days",,1-3 times in the past 30 days,I never do this,,,,,,,,2017,19.3379673867848,5590,9b8165bb-9318-44f8-b703-ed5e86ca09b9
1714883601,17148836,1,,,,,27,,,No,Respondent answered themselves,Self,35-44 years,Male,,Not Selected,Not Selected,Not Selected,Not Selected,Selected,Not Selected,Not Selected,,White non-Hispanic,,,,,,,,"Employed full time (35+ hours/week, paid)",Usually the same location (outside home),1 job,4 days a week,Drive alone,Between 2 and 3 years,Never,41–50 hours,,,,,,,,,,,,,,,,,,,,,,,King County,Redmond,53033032330,Bachelor degree,"No, not a student",,,,,,,,N/A,,,,"Yes, has an intermediate or unrestricted license",Household vehicle 2,,,,,,,,,,,,,,I never do this,,I never do this,I never do this,,,,,,,,2017,4.36521454594621,5591,94504f6c-ac21-4c24-ac12-5aafea64dc6b
1714613101,17146131,1,,,,,27,,,No,Another person responded without the participant present (rSurvey only),Self,25-34 years,Female,,Not Selected,Not Selected,Not Selected,Not Selected,Selected,Not Selected,Not Selected,,White non-Hispanic,,,,,,,,"Employed full time (35+ hours/week, paid)",Usually the same location (outside home),1 job,4 days a week,Drive alone,Less than a year,Never,41–50 hours,,,,,,,,,,,,,,,,,,,,,,,King County,Bellevue,53033023702,Bachelor degree,"No, not a student",,,,,,,,N/A,,,,"Yes, has an intermediate or unrestricted license",Household vehicle 1,,,,,,,,,,,,,,,,,,,,,,,,,2017,49.3758728952311,5592,2cd96305-02de-4f35-8f83-441769a90326
1714883602,17148836,2,,,,,34,,,No,Another person responded with the participant present (rSurvey only),Spouse or partner,35-44 years,Female,,Not Selected,Not Selected,Not Selected,Not Selected,Selected,Not Selected,Not Selected,,White non-Hispanic,,,,,,,,"Employed full time (35+ hours/week, paid)",Usually the same location (outside home),1 job,5 days a week,Drive alone,Between 1 and 2 years,Never,41–50 hours,,,,,,,,,,,,,,,,,,,,,,,King County,Redmond,53033032313,Bachelor degree,"No, not a student",,,,,,,,N/A,,,,"Yes, has an intermediate or unrestricted license",Household vehicle 1,,,,,,,,,,,,,,"I do this, but not in the past 30 days",,I never do this,I never do this,,,,,,,,2017,4.36521454594621,5593,9e2f1cab-8685-408e-bca1-52e16197f978
1714884001,17148840,1,,,,,4,,,,Respondent answered themselves,Self,18-24 years,Female,,Not Selected,Not Selected,Not Selected,Not Selected,Not Selected,Selected,Not Selected,,Some Other Race non-Hispanic,,,,,,,,"Employed full time (35+ hours/week, paid)",Usually the same location (outside home),1 job,5 days a week,Bus (public transit),Between 1 and 2 years,Never,31-40 hours,,,,,,,,,,,,,,,,,,,,,,Seattle Downtown,King County,Seattle,53033008102,Bachelor degree,"No, not a student",,,,,,,,N/A,,,,"Yes, has an intermediate or unrestricted license",Household vehicle 1,,,,,,,,,,,,,,5 days a week,,"I do this, but not in the past 30 days",I never do this,,,,,,,,2017,349.357473722959,5594,4b4448da-5675-4c47-ac33-2ed4d0932b15
